,name,new_price,old_price,discount,rating,votes
1715,Fashion Mens Summer Shorts Cotton Linen Solid Drawstrings Waist,1748.0,"KSh 3,402",49%,,
1716,Fashion Mens Summer Shorts Cotton Linen Solid Drawstrings Waist,1665.0,"KSh 3,240",49%,,
1717,Fashion Mens Summer Shorts Cotton Linen Solid Drawstrings Waist,1813.0,"KSh 3,564",49%,,
1718,915 Generation Cosmetic Desktop Storage Storage Box Drawer Storage Plastic,5461.0,"KSh 10,266",47%,,
1719,Electric Foot Massager Acupoints   Mat Not Electri,2040.0,"KSh 4,079",50%,,
1720,Infinix Note 7 Case Personalized Silicone Phone Case,870.0,"KSh 1,739",50%,,
1721,Felt Fabric Sheets Kits DIY Multi-Colour For Craftwork Home Decor 14,2000.0,"KSh 3,999",50%,,
1722,100*66*43mm Black Aluminum Box Instrument Enclosure Case Project Electronic,2380.0,"KSh 4,759",50%,,
1723,Volume Control Button For Xiaomi Redmi Note 9S,399.0,KSh 570,30%,,
1724,1/6 Detachable Chair Doll Furniture Playset For  Dolls House,1930.0,"KSh 3,859",50%,,
1725,5/10pcs Waterproof Adhesive Patches Overpatch Tape Oval Skin Care Patches Sensor Covers Patch,3290.0,"KSh 5,672",42%,,
1726,Acrylic Corner Signal Light 63137165859 Yellow Left,2554.0,"KSh 3,831",33%,,
1727,Led Ceiling Light Module Light Source 36W Round High Brightness Lighting Indoor Ceiling Light Cold White,1245.0,"KSh 2,264",45%,,
1728,Coffee Mug Warmer Cup Warmer - Mug Warmer for Desk with,3736.0,"KSh 5,790",35%,,
1729,800ml Stunning Portable Plastic Water Bottle,2974.0,,,,
1730,9L Waterproof Folding Bucket Is Convenient Environmentally,1573.0,"KSh 3,146",50%,,
1731,Motorola Moto G6 Bumper Phone Case Back Cover,679.0,"KSh 1,358",50%,5 out of 5,5 out of 5(1)
1732,Silicone Case,799.0,"KSh 1,141",30%,,
1733,Calf Texture Leather Tablet Case For IPad Air 2022 / 2020 10.9(Black),2399.0,"KSh 3,499",31%,,
1734,"2 PC Sports Elastic Thermal Outdoors Basketball Knee Support Guards, Size: 22 x 14cm (Blue)",399.0,KSh 570,30%,,
1735,Fashion 3pcs/Set Stone Let 4 6 8 Mm Beads Natural Quartzs-Unakite,3190.0,"KSh 5,500",42%,,
1736,Fashion 19x10x17cm-Luxury Women's Crossbody Bags  Leather Mini Doctor Shoulder Bag,10490.0,"KSh 18,086",42%,,
1737,Adjustable Ceramic Oak Grinder Manual Mills for Pepper,1746.0,"KSh 3,402",49%,,
1738,915 Generation 1Pcs Camera Card Slot for 450D 500D 550D 600D 60D 1000D 1100,601.0,"KSh 1,129",47%,,
1739,Funlife 3D Home Kitchen Waterproof Self Adhesive Brick,999.0,"KSh 1,949",49%,,
1740,3x 6V USB To JST Female NI-MH  Battery Charging Cable,807.0,KSh 968,17%,,
1741,2500LM T6 LED Head Light Lamp Rechargeable Head Light Flashlight Torch Lamp,1755.0,"KSh 3,475",49%,,
1742,0445110315 Diesel Fuel Injector Nozzle for Nissan Zd30 Dci,16838.0,"KSh 30,309",44%,,
1743,Self-Adhesive Wrist Ankle Joints Wrap Bandage Tape,223.0,KSh 443,50%,,
1744,Electric Fence Fault Tester Farm Electric Fence Voltage Fault Finder Ranch Electric Fence,1087.0,"KSh 2,174",50%,,
1745,New Fuel Oil Filter For MERCEDES-BENZ 1634770701 Model ML55 AMG ML320 ML430,4051.0,"KSh 7,777",48%,,
1746,4Pcs Valentines Day Gift Anniversary Gift For Boyfriend,735.0,"KSh 1,470",50%,,
1747,Marble TPU Phone Case For Samsung Galaxy S20+ 5G,399.0,KSh 570,30%,,
1748,915 Generation 24 Pcs Square Transparent Plastic Packing Box Candy Box Gift,4850.0,"KSh 9,119",47%,,
1749,JK 8S 9S 10S 11S 12S 13S 14S 15S 16S 20S 21S Smart BMS 60A,18390.0,"KSh 28,505",35%,,
1750,ABS Wheel Speed Sensor Fits For Honda Odyssey 99-04 Front LEFT/RIGHT Side,6145.0,"KSh 12,289",50%,,
1751,1000W Class D Power Amplifier Board Mono Power Amp,16903.0,"KSh 33,806",50%,,
1752,"5PCS 220V 2-Way Normally Closed Brass Electric Solenoid Valve 1/2"" Air Water Valve",12534.0,"KSh 25,067",50%,,
1753,Ergonomic Grip Protective Case For NINTENDO SWITCH,3236.0,"KSh 6,471",50%,,
1754,"Samsung Galaxy A7 (2017) A720 5.7 Case, LaimTop Mirror Plating Hard PC + PU Leather Translucent Standing View Casing Cover",2019.0,"KSh 4,038",50%,,
1755,Toss and Catch Game Set Paddle Catch Ball Game Outdoor Sports Catch Ball Game Set for Kids Playing,913.0,,,4 out of 5,4 out of 5(1)
1756,Full Working For EU Version For Samsung Galaxy S8 Plus G955F SM-G955FD G955U SM-G950F,7090.0,"KSh 12,224",42%,,
1757,"Fog Light Bulb LED Amber+Blue Dual Color for Trucks Cars Lamps DRL Lights Kit Bulbs 9-32V 30W 3000LM,9006 9005",2302.0,"KSh 4,604",50%,,
1758,Full HD 1080P 3D HDMI 3x1 Switch With IR Remote Control,1199.0,"KSh 1,799",33%,,
1759,10 20Pcs New Acrylic Cute Mini Butterfly Flat Back,1752.0,"KSh 2,305",24%,,
1760,BEHUA TPU Protective Case Cover For Suunto 7 9,2644.0,"KSh 4,033",34%,,
1761,BEHUA TPU Protective Case Cover For Suunto 7 9,2644.0,"KSh 4,033",34%,,
1762,Wired 7.1 Surround Sound Gaming Headset Headphones,3000.0,"KSh 5,990",50%,,
1763,Wireless Bluetooth Earphone for Sports and Business with Long Battery Life,1332.0,,,,
1764,Swimming Nose Clip Nose Plugs Adult Non-slip Swimming Nose Plugs Silica  Swimming Nose Peg Child AC,4290.0,"KSh 7,396",42%,,
1765,"Fashion Men's Double-Display Electronic Watch, Waterproof and Multi-functional",5180.0,,,,
1766,20 Pcs Baby Shower Return Favors for Guests Blue Baby Elephant Keychains Organza Bags Kraft Tags Elephant Theme Party,1618.0,"KSh 3,107",48%,,
1767,Elastic Knee Wrap Compression Bandage Brace Support for,352.0,KSh 633,44%,,
1768,Bike Bicycle Cycling Riding Mirror Helmet Mount Rearview Rear View Eyeglass,531.0,,,,
1769,Dock Stand With Alarm Clock Black,3458.0,"KSh 4,495",23%,,
1770,Fashion Nursing Bras Lace Adjustable Shoulder S Front Buckle Breastfeeding,2990.0,"KSh 5,155",42%,,
1771,5V DC Charger Power Cable Cord USB A Male To 2.1/2.5*0.7/4.0*1.7/3.5*1.35 5.5mm Barrel Jack Power Cable Cord Connector,2490.0,"KSh 4,293",42%,,
1772,Fashion Breathable Safety Shoes Men Boots Anti-Smashing Construction Work Sneakers Lightweight Steel Toe Cap Work Safety Boot For Men-LB808 Green,9090.0,"KSh 15,672",42%,,
1773,Fashion Sanda Sports Men's Watch Analog Digital Watch Military,3360.0,"KSh 5,593",40%,,
1774,Imitated Mirror Leather Case For Infinix Note 30,1199.0,"KSh 1,712",30%,,
1775,5V DC Charger Power Cable Cord USB A Male To 2.1/2.5*0.7/4.0*1.7/3.5*1.35 5.5mm Barrel Jack Power Cable Cord Connector,2490.0,"KSh 4,293",42%,,
1776,Pink Purple Balloons Garland Rose Gold Butterfly Balloon,5520.0,"KSh 7,886",30%,,
1777,Handmade Tibetan Buddhist Copper Beads Let Charm Knots Buddha Rope Adjustable,2290.0,"KSh 3,948",42%,,
1778,Camouflage Green KYDEX Board For Diy  Sheath Material,5610.0,"KSh 6,104",8%,,
1779,Motorcycle Dual USB Charger Plug Socket Adapter,3507.0,"KSh 5,434",35%,,
1780,Car Carbon Fiber Center Console Lid Armrest Box Leather Protective Cushion Pad for Toyota Corolla Cross 2021 2022 RHD C,1717.0,"KSh 2,850",40%,,
1781,DF74-66-350B Front Left Driver Door Window Master Switch for Mazda 2,6389.0,"KSh 12,012",47%,,
1782,Mini Mirror Clip USB Digital Mp3 Music Player Support 8GB,280.0,KSh 503,44%,,
1783,"for Axial SCX24 90081 1/24 RC Crawler Car Metal Adjustable Shock Absorber Damper Set Upgrade Parts Accessories,Black Monocular",1852.0,"KSh 3,554",48%,,
1784,"Scratch Resistant Silicone Case Protective Cover for-Google Chromecast-TV 2020 Remote Case,Dark Green",644.0,"KSh 1,255",49%,,
1785,Wind Chimes Style Decor Glass Vase Strings Hanging Vase with Bottle Jelly Glass Bottle String Decoration Pendant Large,3033.0,"KSh 6,065",50%,,
1786,Toilet Paper Holders Bathroom Waterproof Tissue Box,4460.0,"KSh 8,920",50%,,
1787,915 Generation Electric Bike Throttle Accelerator Throttle Speed Control Ha,2973.0,"KSh 5,589",47%,,
1788,3.5mm 3 Pole Male Repair Headphones Audio Jack Plug Connector Adapter Soldering,2270.0,"KSh 4,358",48%,,
1789,Tailgate Lock For Vehicle Tailgate Replaces Ford E,57605.0,"KSh 115,209",50%,,
1790,915 Generation LCD Digital AC Volt Amp 2 in 1 Combo Panel Meter Voltmeter,1442.0,"KSh 2,739",47%,,
1791,Original LCD Screen For Blu G80 With Digitizer Full Assembly,6499.0,"KSh 9,284",30%,,
1792,915 Generation Portable USB Rechargeable Blender Mixer 6 Blades,4314.0,"KSh 8,110",47%,,
1793,G10 Head-Mounted Gaming Headset Microphone Wired Stereo,3607.0,"KSh 7,214",50%,,
1794,Tungsten Steel 4 Flute End Mill Milling Drill Bit Set 12mm Tool 6MM,1807.0,"KSh 3,613",50%,,
1795,Genuine Leather Portable Earphone Protective Case With Lanya,14950.0,"KSh 29,899",50%,,
1796,Rebuild Master DIY Rebuild Kit 0.6ohm Mesh Coil Cotton Rod,5395.0,"KSh 7,549",29%,,
1797,(Blue)Original OnePlus Nord2 Case High Quality Liquid Silicone Soft Cover F DON,2990.0,"KSh 5,155",42%,,
1798,1Pc 1/4 Inch Shank T Slot Router Bit Hex Bolt Key Hole Keyhole Woodworking Milling Cutter End Mill,768.0,"KSh 1,452",47%,,
1799,915 Generation Wireless Car Vacuum Cleaner Cordless Handheld Chargeable Aut,8460.0,"KSh 14,804",43%,,
1800,Advent Calendar 24 Days Countdown Toy Mystery Gift Xmas Tree,1990.0,"KSh 3,970",50%,,
1801,Rose Red Long Split Dress Oneshoulder Party Dresses Clothes For Doll,870.0,"KSh 1,739",50%,,
1802,4pcs LM8UU 8mm Inside Dia Rubber Linear Ball Bearing,1070.0,"KSh 2,130",50%,,
1803,PD3.0 + USB3.0 18W Dual Fast Charging Mobile Phone Charger,999.0,"KSh 1,427",30%,,
1804,100 pcs Disposable DIY Ice Popsicle Mold Cream Tools Mold Freezer Popsicle Molds Ice Pack Icecream Self-styled Bag,2019.0,,,,
1805,Large Shopping Push Cart Storage Box Wheels Vegetables Bag Brown,1580.0,"KSh 3,159",50%,,
1806,Propane Tank Adapter Camping BBQ 50LB Gas Pressure Regulator,1620.0,"KSh 3,239",50%,,
1807,Smart Fingerprint Electronic Door Locks APP Card K,5990.0,"KSh 11,979",50%,,
1808,280ML Air Humidifier LED Candle Ultrasonic Cool Mist Essential Oil Diffuser USB Aroma Lamp Car Purifier Fogger Mist Maker DJLAA,3290.0,"KSh 6,579",50%,,
1809,Chyi Wireless Car Shape Computer Mouse Usb Optical mouse,3298.0,"KSh 5,913",44%,,
1810,Z30 15000LM T6 LED Light Bike/Bicycle/Light Set USB Rechargeable Headlight/Flashlight Waterproof Zoomable Cycling Lamp for Bike,2649.0,,,,
1811,A2 A3 A4 A5 PVC Cutting Mat Cutting Pad Patchwork,3275.0,"KSh 4,588",29%,,
1812,915 Generation Silver Car Grille Exterior Chrome Styling Decoration Mouldi,799.0,"KSh 1,477",46%,,
1813,6pcs Steel Polishing Grinding Burs Carving Burs Wi,3786.0,"KSh 6,310",40%,,
1814,3 In 1 Camera Lens Cleaning Kit,799.0,"KSh 1,141",30%,,
1815,400ML Aromatherapy Diffuser Humidifier Air Aroma Diffuser Machine Essential Oil Ultrasonic Mist Maker Quiet Dark Wood Grain EU Plug,4631.0,"KSh 9,170",49%,,
1816,57731SJ000 Front Bumper Tow Hook Cover Cap for Subaru Forester,768.0,"KSh 1,450",47%,,
1817,Compatible for Xiaomi Huami Amazfit GTS Case Smart Watch Protector Case Watch Protector Cover -Orange,259.0,KSh 490,47%,,
1818,915 Generation G380 Digital Power Amplifier Multifunctional Power Amplifier Auto Supplies US Plug,32074.0,"KSh 59,337",46%,,
1819,Sale Double Color Hoodie Fashion Akatsuki Print Pullover Sweatshirt XS-4XL Large Size Anime Men Women Hoodies,3190.0,"KSh 5,500",42%,,
1820,Fashion High Quality Work Shoes Steel Toe Safety Shoes Winter Plush Warm Safety Boots Men's Boots Puncture-Proof Work Boots Men Shoes-LB8886-black,10290.0,"KSh 17,741",42%,,
1821,Portable Transistor Mini Lithium Battery Spot Welding,5157.0,"KSh 8,595",40%,,
1822,7016A Digital Temperature Controller 220V 30A with,1689.0,"KSh 2,617",35%,,
1823,5 Inch Car Polishing Machine DA Eccentric Machine Electric,4343.0,"KSh 7,239",40%,,
1824,For Samsung Galaxy A21 (US Version) Tire Texture Shockproof TPU+PC Protective Case With Holder(Blue),599.0,"KSh 1,018",41%,,
1825,791230 Carburetor for Gasket & Carbon Dirt Jet Cleaner Tool Kit Vertical Engines - Replace 799230 699709 499804 405777,5001.0,"KSh 8,600",42%,,
1826,Round Elastic Cover J - 120cm (48 Inch),910.0,"KSh 1,183",23%,,
1827,915 Generation Embossed Travel Shoulder Flower Pattern Retro Women Backpack,16618.0,"KSh 31,574",47%,,
1828,"Jewelry Display Stand, Multifunctional Foldable Props, Earrings, Ring Holder Set, Jewelry Stand Display Stand White",585.0,"KSh 1,100",47%,,
1829,4PCS 11T Ultralight MTB Aluminum Alloy Bike Bearing Wheel Rear Derailleur Pulleys Bicycle Pulley Wheel Bike Accessories,768.0,"KSh 1,499",49%,,
1830,G1200 7 Inch LCD 1200X Desktop Electronic Microscope,22899.0,"KSh 32,712",30%,,
1831,915 Generation 85Pcs Blue White Silver Metal Wedding,2320.0,"KSh 4,361",47%,,
1832,"915 Generation Foldable Bamboo Laundry Basket, Clothes Storage",9840.0,"KSh 17,219",43%,,
1833,915 Generation 2 in 1 for PUBG Phone Case for XR Joystick L1 R1 Gamepad,2394.0,"KSh 4,502",47%,,
1834,Football Soccer Ball - PURE Leather-,1499.0,"KSh 1,899",21%,4.5 out of 5,4.5 out of 5(2)
1835,Aluminum Film Aquarium Reptile Heat Mat Climbing Pet Box Heating Warm Pad 6 Size # 44*29cm-44*29cm,1980.0,"KSh 3,959",50%,,
1836,TWS Wireless Headphones 5.0 Noise Canceling Headset Stereo Music In-Ear Headphones,758.0,"KSh 1,378",45%,,
1837,"Handheld Vacuum Cleaner,Portable Car Vacuum Light Weight",2578.0,"KSh 5,156",50%,,
1838,Solar Power Flower Floral Car Dashboard Interior O,1060.0,"KSh 2,119",50%,,
1839,"Bidet Sprayer for Toilet, Sprayer Kit with Adjustable Jet",4646.0,"KSh 8,362",44%,,
1840,915 Generation Wooden Food Tray Plate Fruit Plate Rectangle Tea Set Coffee,3465.0,"KSh 6,584",47%,,
1841,"2 Pack Motorcycle Accessories Helmet Holder Helmet Hanger Rack Wall Mounted Hook for Coats, Hats, Caps",2741.0,"KSh 4,714",42%,,
1842,TPU Phone Case For Lenovo Vibe K5 Plus(Pudding Black),299.0,KSh 427,30%,,
1843,24V 42MM Digital Motor Driver 0.55Nm Board Kit For 3D Printer Part,7706.0,"KSh 15,411",50%,,
1844,Replacement Ear Pads Audio Cable Headband Set For BO SE Quiet Comfort QC15,3481.0,"KSh 6,961",50%,,
1845,9413000104 TPS Throttle Position Sensor for-Mercedes-Benz Truck,9018.0,"KSh 17,042",47%,,
1846,6 Pcs/set Teenage Mutant Ninja Turtles Shape Desk Ornament Toys - Multicolor,7290.0,"KSh 14,579",50%,,
1847,Outdoor Wireless IP Camera 1080P Night Vision WiFi Cloud Network US,1910.0,"KSh 3,819",50%,,
1848,Wooden Sauna Room Lampshade Light Lamp Shade -Proof For Vertical,13720.0,"KSh 27,439",50%,,
1849,Closed Barrel Crimper  Crimping Tool 1PCS,4790.0,"KSh 9,579",50%,,
1850,All Metric Sizes Machine Spade Head Flat Wood Boring Drill Bits  30mm-26mm,1580.0,"KSh 3,159",50%,,
1851,16Pcs Fondant Cake Decorating Icing Piping Nozzles Tips Set Sugarcraft,2050.0,"KSh 4,099",50%,,
1852,2 Pieces Stainless Steel Colander Food Sifter Pasta Draining Basket,3760.0,"KSh 7,519",50%,,
1853,Brookside 2pcs 14 inch Shank Double Flute Straight Router Bits Tungsten Carbide Trimming Cutter Woodworking Groove Chisel Bits,1233.0,"KSh 2,466",50%,,
1854,Fashion Reusable Shoe Covers Slip-on Boot Cover Overshoes,1060.0,"KSh 2,119",50%,,
1855,Women's Split Waterproof Raincoat See-through Impermeable,3380.0,"KSh 4,723",28%,,
1856,ANENG MH12 Insulation Earth Resistance Tester Digital Meter,13761.0,"KSh 21,329",35%,,
1857,"Chicken Shredder, Alternative to Bear Claws Meat Shredder, Meat Shredding Tool with Handles Suitable for Chicken",1955.0,"KSh 3,754",48%,,
1858,6mm Elastic Stretchy Sewing  Making Cord White,835.0,"KSh 1,002",17%,,
1859,"Meat Shredder Tool Shred Machine Meat Claws, Better Than Bear Claws Meat Shredder for Pulled Pork Beef and Chicken 2Pcs",4207.0,"KSh 8,414",50%,,
1860,Case For Nokia C3 Leather Phone Case,789.0,"KSh 1,578",50%,,
1861,Case For Huawei P40 Pro PC Leather Phone Case Cover - Black,629.0,"KSh 1,258",50%,,
1862,V Type Car Window Seal Strip Noise Insulation Car Window Lift Sealing Strips Auto Rubber Side Window Filler Weatherstrip Side- -   -,3590.0,"KSh 6,189",42%,,
1863,OPPO Reno 5 Pro 5G Case Leather Phone Case - Brown,759.0,"KSh 1,518",50%,,
1864,Submersible Pump Ultra Quiet Water Pump,6330.0,"KSh 9,043",30%,,
1865,Wallet Leather Case For OnePlus 10 Pro,789.0,"KSh 1,400",44%,,
1866,Xiaomi Redmi Note 6 Leather Wallet Phone Case Flip Cover - Red,789.0,"KSh 1,578",50%,,
1867,89465-02380 O2 Oxygen Lambda Sensor for -Toyota Prius 2009 - 2019 1.8 8946502380,2251.0,"KSh 4,456",49%,,
1868,TPU Phone Case For Lenovo Vibe K5 Plus(Pudding Black),299.0,KSh 508,41%,,
1869,Ceramic Soap Dispenser 10 Oz Hand Soap Dispenser with Pump Refillable Liquid Dish Soap and Lotion for Bathroom White,1416.0,,,,
1870,F998 Sound Card Audio Mixer Live Sound Card Mixing Console,4066.0,"KSh 8,131",50%,,
1871,10x Mixed Acrylic Alloy Angel  Fairy Charms Pendants For DIY,680.0,"KSh 1,020",33%,,
1872,Earring Holder Stand Jewelry Organizer Jewelry,1231.0,"KSh 1,600",23%,,
1873,Starter Relay Solenoid Switch 500A 12V DC Replacement High Power,2314.0,"KSh 3,240",29%,,
1874,108m White Elastic Band Ribbon Cord DIY Craft Sewing Fabric  White,1380.0,"KSh 1,656",17%,,
1875,Unnlink USB Type C To USB OTG Cable Adapte For Xiaomi,453.0,KSh 884,49%,,
1876,2x 2Pair Fork Brass Terminal 4AWG Flat Insulated Connector Assortment,667.0,KSh 934,29%,,
1877,Aichun Beauty Beauty Beard Growth--,485.0,KSh 799,39%,,
1878,AC ADAPTER CHARGER FOR NINTENDO DS LITE DSL NDSL,488.0,KSh 975,50%,,
1879,Wireless Smart Waterproof Door Bell Self-Powered,2388.0,"KSh 4,775",50%,,
1880,"Samsung Galaxy S21 Ultra 5G Case, Slim PU Leather Flip Smart View Window Stand Case Cover For Samsung Galaxy S21 Ultra 5G",1548.0,"KSh 2,748",44%,4.5 out of 5,4.5 out of 5(2)
1881,For IPhone 11 PRO MAX Cellphone Skins Phone Case,3460.0,"KSh 5,767",40%,,
1882,"Galaxy S21 Ultra Case, Premium Retro Leather Magnetic Card Holder Case Shockproof TPU Inner Flip Stand Cover For Samsung Galaxy S21 Ultra 5G",1548.0,"KSh 2,508",38%,5 out of 5,5 out of 5(1)
1883,For Huawei MatePad 10.4 Animal Pattern Horizontal Flip Leather Case With Holder & Card Slots & Photo Frame(Cat Brothers),1799.0,"KSh 3,238",44%,,
1884,700PCS Tubular Terminal HS-30J Crimping Pliers Mini Terminal Crimping Tool Wire Terminal Crimping Tool,7789.0,"KSh 15,578",50%,,
1885,"Wet And Dry  Handheld 12V, Portable Dust Car Vehicle Vacuum Cleaner",1995.0,"KSh 2,793",29%,,
1886,New 3D Roses Fondant Cake Silicone Mold Birthday Wedding Decoration DIY Chocolate Biscuit Mold Cake Decorating Baking Tools,2772.0,"KSh 4,186",34%,,
1887,Mini Handheld Portable 12V Dust Car Vacuum Cleaner Wet / Dry Auto,1995.0,"KSh 2,594",23%,,
1888,USB 2.0 to RJ45 LAN Ethernet Network Adapter For Apple Mac MacBook Air Laptop PC,536.0,"KSh 1,072",50%,,
1889,Portable Imitation Rattan Lunch Bags Insulated Thermal Cooler Lunch Box Tote Storage Bag Container Food Picnic Bag,488.0,KSh 975,50%,,
1890,Air Humidifier for Room Ultrasonic USB Essential Oil Diffuser Car Purifier Aroma Mist Maker for Home Car B,692.0,,,,
1891,915 Generation 150W Speaker Frequency Divider for 4-11 Inch Bookshelf Speak,1528.0,"KSh 2,872",47%,,
1892,915 Generation Pu Leather Shoulder Messenger Bag Round Bag Ladies Red,1108.0,"KSh 2,083",47%,,
1893,Fashion Mens Summer Shorts Cotton Linen Solid Drawstrings Waist,2184.0,"KSh 4,212",48%,,
1894,Fashion Mens Summer Shorts Cotton Linen Solid Drawstrings Waist,1967.0,"KSh 3,888",49%,,
1895,Fashion Mens Summer Shorts Cotton Linen Solid Drawstrings Waist,1748.0,"KSh 3,402",49%,,
1896,Fashion Mens Summer Shorts Cotton Linen Solid Drawstrings Waist,1665.0,"KSh 3,240",49%,,
1897,Fashion Mens Summer Shorts Cotton Linen Solid Drawstrings Waist,1813.0,"KSh 3,564",49%,,
1898,Electric Foot Massager Acupoints   Mat Not Electri,2040.0,"KSh 4,079",50%,,
1899,For KAWASAKI KZ550 KZ750 KZ900 KZ1000 Replace 21121-1003,3380.0,"KSh 4,056",17%,,
1900,3-In-1 Plastic Combs Detangling Hair Comb Wide Tooth Comb,1092.0,"KSh 2,183",50%,,
1901,Gasoline Engine Compression Tester Auto Petrol Gas Engine,6590.0,"KSh 13,170",50%,,
1902,Car PC74 T5 LED Twist Socket Instrument Panel Cluster Plug,1567.0,"KSh 2,821",44%,,
1903,Pen  Grinding Pen DIY Package B,2886.0,"KSh 4,040",29%,,
1904,Fruit Vegetable Round Slicer Julienne Carrot Grater Cheese Kitchen Tool Green,7389.0,"KSh 14,777",50%,,
1905,A0257 Van Off Wall Sticker Logo Sign Colorful Wate,3321.0,,,,
1906,Fashion Elegant Rivet Ladies Watch With Bracelet -Golden Blue,1132.0,"KSh 1,576",28%,,
1907,915 Generation IOT-GA8 4G TTL to Cat1 IoT Core Board GPRS Module,3467.0,"KSh 6,517",47%,,
1908,Temporary Fashion Tattoos Mechanical Thigh Sexy,3419.0,"KSh 5,129",33%,,
1909,Double-side Tempered Glass Magnetic Phone Case Cover-Golden,835.0,"KSh 1,670",50%,,
1910,TPU Phone Case For OnePlus Nord N10 5G(Black),299.0,KSh 427,30%,,
1911,915 Generation Glass Dinner Plate Serving Platter Dish Glass,2991.0,"KSh 5,534",46%,,
1912,AMOLED Touch Screen Digitizer Replacement Parts For-Black,4215.0,"KSh 8,429",50%,,
1913,FS2202 Auto Range Digital Multimeter 9999 Counts TRMS AC DC,2987.0,"KSh 5,973",50%,,
1914,Phone Holder Universal Strong Adhesiveness Folding Desk Smart Phone Mini Lazy Bracket For Video Calling-Blue,1070.0,"KSh 2,130",50%,,
1915,915 Generation  Silver Car Grille Exterior Chrome Styling Decoration Mouldi,886.0,"KSh 1,683",47%,,
1916,Cooling Fan High Performance Anti-skid ABS Mobile-,1082.0,"KSh 2,163",50%,,
1917,1/6 Mans Leather Shoes For 12inch Action Figure TC Dragon Male Bodies,870.0,"KSh 1,739",50%,,
1918,1pcs Beautiful Sexy Girl Sticker For Lapcar Skateb,3667.0,,,,
1919,LCD Screen + Touch Screen,4199.0,"KSh 5,998",30%,,
1920,New Makeup Brush 8 PIECES 15 PIECES Makeup Brush,5928.0,"KSh 8,891 - KSh 8,923",33%,,
1921,Ar Top  Over Guard For R   Ar  Rawler Model Wrangler Spare P,1744.0,"KSh 3,487",50%,,
1922,Ceramic Ice Crack Pattern Mini Flower Cacti Pot 9.2x8.3cm Light Blue,1250.0,"KSh 2,499",50%,,
